athlete_id,name,tvName,dob,gender,role,country_id,disciplineList,eventList
1537185,CHEVRIER Luc,Luc CHEVRIER,1999-06-30,Male,Athlete,LCA,['SAL'],['SALMILCA7']
1537187,FERNANDEZ GAMBOA Pedro Luis,Pedro Luis FERNANDEZ GAMBOA,1997-06-12,Male,Athlete,PUR,['SAL'],['SALMILCA7']
1537188,RIVERA Sebastian C,Sebastian C RIVERA,1998-08-27,Male,Athlete,PUR,['WRE'],['WREMFS65KG']
1537189,LOZADA MOTTA Ashleyann,Ashleyann LOZADA MOTTA,1991-07-19,Female,Athlete,PUR,['BOX'],['BOXW57KG']
1537191,PULIDO ORTIZ Celia,Celia PULIDO ORTIZ,2003-01-01,Female,Athlete,MEX,['SWM'],['SWMW100MBA']
1537203,HYDE Jaheel,Jaheel HYDE,1997-02-02,Male,Athlete,JAM,['ATH'],['ATHM400MHURD']
1537204,IGA Jorge,Jorge IGA,1997-01-12,Male,Athlete,MEX,['SWM'],"['SWMM100MFR', 'SWMM200MFR']"
1537209,HEIN Agostina,Agostina HEIN,2008-04-24,Female,Athlete,ARG,['SWM'],"['SWMW400MFR', 'SWMW800MFR']"
1537256,SASSER Mathlynn,Mathlynn SASSER,1996-12-25,Female,Athlete,MHL,['WLF'],['WLFW59KG']
1537272,HEPLER Kayla,Kayla HEPLER,2002-03-22,Female,Athlete,MHL,['SWM'],['SWMW50MFR']
1537273,KINONO Phillip,Phillip KINONO,1997-12-10,Male,Athlete,MHL,['SWM'],['SWMM50MFR']
1537276,GARRIDO Luis Ramon,Luis Ramon GARRIDO,1996-05-10,Male,Athlete,MEX,['BDM'],['BDMMSINGLES']
1537286,MARTINEZ Paulina,Paulina MARTINEZ,1999-04-10,Female,Athlete,MEX,['JUD'],['JUDW52KG']
1537287,AWITI ALCARAZ Prisca,Prisca AWITI ALCARAZ,1996-02-20,Female,Athlete,MEX,['JUD'],['JUDW63KG']
1537312,REZAEI Mohammad Nabi,Mohammad Nabi REZAEI,1999-04-10,Male,Athlete,IRI,['CSP'],['CSPMC1-1000M']
1537323,MUSTAFA SAADOON,MUSTAFA SAADOON,2001-05-25,Male,Athlete,IRQ,['FBL'],['FBLMTEAM11']
1537325,ALFRED Julien,Julien ALFRED,2001-06-10,Female,Athlete,LCA,['ATH'],"['ATHW100M', 'ATHW200M']"
1537331,JOSEPH Michael,Michael JOSEPH,2002-11-01,Male,Athlete,LCA,['ATH'],['ATHM400M']
1537336,YOUSSEF AMYN,YOUSSEF AMYN,2003-08-21,Male,Athlete,IRQ,['FBL'],['FBLMTEAM11']
1537345,TSEGAY Gudaf,Gudaf TSEGAY,1997-01-23,Female,Athlete,ETH,['ATH'],"['ATHW10000M', 'ATHW1500M', 'ATHW5000M']"
1537349,ALSADEQ Julyana,Julyana ALSADEQ,1994-12-09,Female,Athlete,JOR,['TKW'],['TKWW67KG']
1537368,TESFAY Fotyen,Fotyen TESFAY,1998-02-17,Female,Athlete,ETH,['ATH'],['ATHW10000M']
1537375,MOJALLALTOPRAGHGHALE Fatemeh,Fatemeh MOJALLALTOPRAGHGHALE,2002-07-27,Female,Athlete,IRI,['ROW'],['ROWWSCULL1']
1537376,ELSHARABATY Saleh,Saleh ELSHARABATY,1998-09-12,Male,Athlete,JOR,['TKW'],['TKWM80KG']
1537377,AL KHATRI Said,Said AL KHATRI,1985-07-11,Male,Athlete,OMA,['SHO'],['SHOMTRM']
1537394,AL ADAWI Issa Samir Hamed,Issa Samir Hamed AL ADAWI,1999-03-20,Male,Athlete,OMA,['SWM'],['SWMM100MFR']
1537401,KAREEM Zaid,Zaid KAREEM,2001-06-19,Male,Athlete,JOR,['TKW'],['TKWM68KG']
1537402,SARAVANAN Vishnu,Vishnu SARAVANAN,1999-02-24,Male,Athlete,IND,['SAL'],['SALMILCA7']
1537405,KUMANAN Nethra,Nethra KUMANAN,1997-08-21,Female,Athlete,IND,['SAL'],['SALWILCA6']
1537465,SARAVIA Ulises,Ulises SARAVIA,2005-10-27,Male,Athlete,ARG,['SWM'],['SWMM100MBA']
1537510,BORELLI Florencia,Florencia BORELLI,1992-10-30,Female,Athlete,ARG,['ATH'],['ATHWMARATHON']
1537518,CASETTA Belen,Belen CASETTA,1994-09-26,Female,Athlete,ARG,['ATH'],['ATHW3000MST']
1537531,GOMEZ Joaquin,Joaquin GOMEZ,1996-10-14,Male,Athlete,ARG,['ATH'],['ATHMHAMMER']
1537538,LARREGINA Elian,Elian LARREGINA,2000-02-20,Male,Athlete,ARG,['ATH'],['ATHM400M']
1537547,SASIA Nazareno,Nazareno SASIA,2001-01-05,Male,Athlete,ARG,['ATH'],['ATHMSHOTPUT']
1537549,GADAYI Edwin Kwabla,Edwin Kwabla GADAYI,2001-02-14,Male,Alternate Athlete,GHA,['ATH'],['ATHM4X100M']
1537579,ODLUM-SMITH Jayhan Jamaud,Jayhan Jamaud ODLUM-SMITH,2002-01-11,Male,Athlete,LCA,['SWM'],['SWMM100MFR']
1537661,ABUZRIBA Ahmed,Ahmed ABUZRIBA,2000-04-16,Male,Athlete,LBA,['WLF'],['WLFM102KG']
1537667,BUKRAH Mohamed,Mohamed BUKRAH,2003-07-06,Male,Athlete,LBA,['ROW'],['ROWMSCULL1']
1537686,BOUDINA Sid Ali,Sid Ali BOUDINA,1990-05-07,Male,Athlete,ALG,['ROW'],['ROWMSCULL1']
1537927,GIL Federico,Federico GIL,1988-04-29,Male,Athlete,ARG,['SHO'],['SHOMSKM']
1537929,GUTIERREZ Marcelo Julian,Marcelo Julian GUTIERREZ,2000-08-31,Male,Athlete,ARG,['SHO'],"['SHOMARM', 'SHOXARMT']"
1537932,RUSSO Fernanda,Fernanda RUSSO,1999-10-02,Female,Athlete,ARG,['SHO'],"['SHOWARW', 'SHOXARMT']"
1538007,CROOKS Jordan,Jordan CROOKS,2002-05-02,Male,Athlete,CAY,['SWM'],"['SWMM100MFR', 'SWMM50MFR']"
1538028,BOSCO Eugenia,Eugenia BOSCO,1997-06-12,Female,Athlete,ARG,['SAL'],['SALXNACRA17']
1538040,FERRETTI Chiara,Chiara FERRETTI,2007-03-16,Female,Athlete,ARG,['SAL'],['SALWIQFOIL']
1538041,MAJDALANI Mateo,Mateo MAJDALANI,1994-07-15,Male,Athlete,ARG,['SAL'],['SALXNACRA17']
1538044,CRUZ SAUBIDET BIRKNER Francisco,Francisco CRUZ SAUBIDET BIRKNER,1998-10-05,Male,Athlete,ARG,['SAL'],['SALMIQFOIL']
1538048,TURIENZO Maria Catalina,Maria Catalina TURIENZO,2006-05-29,Female,Athlete,ARG,['SAL'],['SALWFORMKITE']
1538059,EDGHILL Chelsea,Chelsea EDGHILL,1997-07-06,Female,Athlete,GUY,['TTE'],['TTEWSINGLES']
1538078,TONDAIMAN Prithviraj,Prithviraj TONDAIMAN,1987-06-06,Male,Athlete,IND,['SHO'],['SHOMTRM']
1538084,KUSALE Swapnil,Swapnil KUSALE,1995-08-06,Male,Athlete,IND,['SHO'],['SHOMR3PM']
1538096,BATRA Manika,Manika BATRA,1995-06-15,Female,Athlete,IND,['TTE'],"['TTEWSINGLES', 'TTEWTEAM']"
1538104,THAKKAR Manav Vikash,Manav Vikash THAKKAR,2000-04-14,Male,Athlete,IND,['TTE'],['TTEMTEAM']
1538124,ZMUSHKA Alina,Alina ZMUSHKA,1997-01-05,Female,Athlete,AIN,['SWM'],"['SWMW100MBR', 'SWMW200MBR']"
1538136,AKULA Sreeja,Sreeja AKULA,1998-07-31,Female,Athlete,IND,['TTE'],"['TTEWSINGLES', 'TTEWTEAM']"
1538146,CHAUHAN Maheshwari,Maheshwari CHAUHAN,1996-07-04,Female,Athlete,IND,['SHO'],"['SHOWSKW', 'SHOXSKMT']"
1538150,SHYMANOVICH Ilya,Ilya SHYMANOVICH,1994-08-02,Male,Athlete,AIN,['SWM'],['SWMM100MBR']
1538151,ACHANTA Sharath Kamal,Sharath Kamal ACHANTA,1982-07-12,Male,Athlete,IND,['TTE'],"['TTEMSINGLES', 'TTEMTEAM']"
1538153,SHKURDAI Anastasiya,Anastasiya SHKURDAI,2003-01-03,Female,Athlete,AIN,['SWM'],"['SWMW100MBA', 'SWMW200MBA']"
1538154,MOUDGIL Anjum,Anjum MOUDGIL,1994-01-05,Female,Athlete,IND,['SHO'],['SHOWR3PW']
1538157,SINGH Shreyasi,Shreyasi SINGH,1991-08-29,Female,Athlete,IND,['SHO'],['SHOWTRW']
1538159,BHAKER Manu,Manu BHAKER,2002-02-18,Female,Athlete,IND,['SHO'],"['SHOWAPW', 'SHOWSPW', 'SHOXAPMT']"
1538160,ZALATY Yauheni,Yauheni ZALATY,1999-09-09,Male,Athlete,AIN,['ROW'],['ROWMSCULL1']
1538161,VALARIVAN Elavenil,Elavenil VALARIVAN,1999-08-02,Female,Athlete,IND,['SHO'],"['SHOWARW', 'SHOXARMT']"
1538190,DESAI Harmeet,Harmeet DESAI,1993-07-19,Male,Athlete,IND,['TTE'],"['TTEMSINGLES', 'TTEMTEAM']"
1538193,KAMATH Archana Girish,Archana Girish KAMATH,2000-06-17,Female,Athlete,IND,['TTE'],['TTEWTEAM']
1538234,GREENE Kennice Aphenie,Kennice Aphenie GREENE,2007-07-06,Female,Athlete,VIN,['SWM'],['SWMW50MFR']
1538243,JOACHIM Alex,Alex JOACHIM,2003-04-14,Male,Athlete,VIN,['SWM'],['SWMM50MFR']
1538244,ALBERTARRIO Agustina,Agustina ALBERTARRIO,1993-01-01,Female,Athlete,ARG,['HOC'],['HOCWTEAM11']
1538253,ALONSO Agostina,Agostina ALONSO,1995-10-01,Female,Athlete,ARG,['HOC'],['HOCWTEAM11']
1538260,CAMPOY Maria,Maria CAMPOY,1990-10-06,Female,Athlete,ARG,['HOC'],['HOCWTEAM11']
1538261,CAIRO Sofia,Sofia CAIRO,2002-10-08,Female,Athlete,ARG,['HOC'],['HOCWTEAM11']
1538262,CASAS Lara,Lara CASAS,2004-06-22,Female,Athlete,ARG,['HOC'],['HOCWTEAM11']
1538263,CASTELLARO MORELLO Juana,Juana CASTELLARO MORELLO,2005-03-29,Female,Athlete,ARG,['HOC'],['HOCWTEAM11']
1538266,COSENTINO Cristina,Cristina COSENTINO,1997-12-22,Female,Athlete,ARG,['HOC'],['HOCWTEAM11']
1538274,GORZELANY Agustina,Agustina GORZELANY,1996-03-11,Female,Athlete,ARG,['HOC'],['HOCWTEAM11']
1538276,GRANATTO Maria,Maria GRANATTO,1995-04-21,Female,Athlete,ARG,['HOC'],['HOCWTEAM11']
1538277,JANKUNAS Julieta,Julieta JANKUNAS,1999-01-20,Female,Athlete,ARG,['HOC'],['HOCWTEAM11']
1538294,RAPOSO RUIZ de los LLANOS Valentina,Valentina RAPOSO RUIZ de los LLANOS,2003-01-28,Female,Athlete,ARG,['HOC'],['HOCWTEAM11']
1538295,SANCHEZ MOCCIA Rocio,Rocio SANCHEZ MOCCIA,1988-08-02,Female,Athlete,ARG,['HOC'],['HOCWTEAM11']
1538299,SAUZE VALDEZ Victoria,Victoria SAUZE VALDEZ,1991-07-21,Female,Athlete,ARG,['HOC'],['HOCWTEAM11']
1538304,TOCCALINO Sofia,Sofia TOCCALINO,1997-03-20,Female,Athlete,ARG,['HOC'],['HOCWTEAM11']
1538305,TRINCHINETTI Eugenia,Eugenia TRINCHINETTI,1997-07-17,Female,Athlete,ARG,['HOC'],['HOCWTEAM11']
1538363,BUGALLO Agustin,Agustin BUGALLO,1995-04-23,Male,Athlete,ARG,['HOC'],['HOCMTEAM11']
1538365,CAPURRO ZUBELDIA Bautista,Bautista CAPURRO ZUBELDIA,2003-10-22,Male,Athlete,ARG,['HOC'],['HOCMTEAM11']
1538366,CASELLA SCHUTH Maico,Maico CASELLA SCHUTH,1997-06-05,Male,Athlete,ARG,['HOC'],['HOCMTEAM11']
1538367,CATAN Juan,Juan CATAN,1995-10-05,Male,Athlete,ARG,['HOC'],['HOCMTEAM11']
1538370,DOMENE Tomas,Tomas DOMENE,1997-09-04,Male,Athlete,ARG,['HOC'],['HOCMTEAM11']
1538372,HABIF Thomas,Thomas HABIF,1996-05-27,Male,Athlete,ARG,['HOC'],['HOCMTEAM11']
1538375,KEENAN Nicolas,Nicolas KEENAN,1997-05-06,Male,Athlete,ARG,['HOC'],['HOCMTEAM11']
1538378,MARCUCCI Tadeo,Tadeo MARCUCCI,2001-05-03,Male,Athlete,ARG,['HOC'],['HOCMTEAM11']
1538379,MARTINEZ Lucas,Lucas MARTINEZ,1993-11-17,Male,Athlete,ARG,['HOC'],['HOCMTEAM11']
1538380,MARTINS Tobias,Tobias MARTINS,1998-07-14,Male,Athlete,ARG,['HOC'],['HOCMTEAM11']
1538386,JAVER Mahsa,Mahsa JAVER,1994-05-12,Female,Athlete,IRI,['ROW'],['ROWWSCULL2-L']
1538396,NOROUZI TAZEH KAND Zeinab,Zeinab NOROUZI TAZEH KAND,2000-01-01,Female,Athlete,IRI,['ROW'],['ROWWSCULL2-L']
1538415,BEYRANVAND Mohammad,Mohammad BEYRANVAND,2008-08-25,Male,Athlete,IRI,['SHO'],['SHOMTRM']
1538421,ROSTAMIYAN Haniyeh,Haniyeh ROSTAMIYAN,1998-09-11,Female,Athlete,IRI,['SHO'],"['SHOWAPW', 'SHOWSPW']"
1538436,AMINI POZVEH Fatemeh,Fatemeh AMINI POZVEH,2000-10-05,Female,Athlete,IRI,['SHO'],['SHOWARW']
1538442,CHEHEL AMIRANI Shermineh,Shermineh CHEHEL AMIRANI,1999-06-20,Female,Athlete,IRI,['SHO'],['SHOWARW']
1538449,AMAISTROAIE Madalina,Madalina AMAISTROAIE,2002-12-09,Female,Athlete,ROU,['ARC'],['ARCWINDIVID']
1538482,BOUZIDI Carole Diana,Carole Diana BOUZIDI,1985-06-25,Female,Athlete,ALG,['CSL'],"['CSLWK1', 'CSLWX1']"
1538488,GERBEKOV Askerbii,Askerbii GERBEKOV,1996-06-01,Male,Athlete,BRN,['JUD'],['JUDM81KG']
1538504,CISSE Arthur,Arthur CISSE,1996-12-29,Male,Athlete,CIV,['ATH'],['ATHM100M']
1538505,KONE Maboundou,Maboundou KONE,1997-05-16,Female,Athlete,CIV,['ATH'],"['ATHW100M', 'ATHW200M', 'ATHW4X100M']"
1538622,NURMATOV Shakhzod,Shakhzod NURMATOV,1999-04-07,Male,Athlete,UZB,['ROW'],['ROWMSCULL2-L']
1538627,PRAKATEN Anna,Anna PRAKATEN,1992-09-06,Female,Athlete,UZB,['ROW'],['ROWWSCULL1']
1538632,SAFAROLIYEV Sobirjon,Sobirjon SAFAROLIYEV,2002-05-02,Male,Athlete,UZB,['ROW'],['ROWMSCULL2-L']
1538648,OLFATI Mahdi,Mahdi OLFATI,2001-03-06,Male,Athlete,IRI,['GAR'],"['GARM', 'GARM1APVT']"
1538662,CHEN Jiexian Stephenie,Jiexian Stephenie CHEN,1991-12-25,Female,Athlete,SGP,['CSP'],['CSPWK1-500M']
1538729,MAZZILLI Agustin,Agustin MAZZILLI,1989-06-20,Male,Athlete,ARG,['HOC'],['HOCMTEAM11']
1538734,MONJA Federico,Federico MONJA,1993-09-12,Male,Athlete,ARG,['HOC'],['HOCMTEAM11']
1538737,REY Matias,Matias REY,1984-12-01,Male,Athlete,ARG,['HOC'],['HOCMTEAM11']
1538740,SANTIAGO Tomas,Tomas SANTIAGO,1992-06-15,Male,Athlete,ARG,['HOC'],['HOCMTEAM11']
1538741,TARAZONA Santiago,Santiago TARAZONA,1996-05-31,Male,Athlete,ARG,['HOC'],['HOCMTEAM11']
1538742,TOSCANI Lucas,Lucas TOSCANI,1999-09-22,Male,Athlete,ARG,['HOC'],['HOCMTEAM11']
1538800,VERNICE Agustin,Agustin VERNICE,1995-07-03,Male,Athlete,ARG,['CSP'],['CSPMK1-1000M']
1538830,BROWN Janeek,Janeek BROWN,1998-05-14,Female,Athlete,JAM,['ATH'],['ATHW100MHURD']
1538875,MOLINA Gonzalo Nahuel,Gonzalo Nahuel MOLINA,1995-05-05,Male,Athlete,ARG,['BMX'],['BMXMINDVRACE']
1538878,VILLEGAS Federico Emiliano,Federico Emiliano VILLEGAS,1994-07-13,Male,Alternate Athlete,ARG,['BMX'],['BMXMINDVRACE']
1538893,CAMERON Lloydricia,Lloydricia CAMERON,1996-04-08,Female,Athlete,JAM,['ATH'],['ATHWSHOTPUT']
1538903,PERINCHIEF Jah-Nhai,Jah-Nhai PERINCHIEF,1997-12-13,Male,Athlete,BER,['ATH'],['ATHMTRPLJUMP']
1538904,CLAYTON Rushell,Rushell CLAYTON,1992-10-18,Female,Athlete,JAM,['ATH'],['ATHW400MHURD']
1538910,DUFFY Flora,Flora DUFFY,1987-09-30,Female,Athlete,BER,['TRI'],['TRIWOLYMPIC']
1538934,FIRFIRICA Alin Alexandru,Alin Alexandru FIRFIRICA,1995-11-03,Male,Athlete,ROU,['ATH'],['ATHMDISCUS']
1538935,GHELBER Bianca Florentina,Bianca Florentina GHELBER,1990-06-01,Female,Athlete,ROU,['ATH'],['ATHWHAMMER']
1538937,ION Diana Ana Maria,Diana Ana Maria ION,2000-11-27,Female,Athlete,ROU,['ATH'],['ATHWTRPLJUMP']
1538939,MELLY Joan Chelimo,Joan Chelimo MELLY,1990-11-10,Female,Athlete,ROU,['ATH'],['ATHWMARATHON']
1538999,MERINGOR Delvine Relin,Delvine Relin MERINGOR,1992-08-01,Female,Athlete,ROU,['ATH'],['ATHWMARATHON']
1539000,MIKLOS Andrea,Andrea MIKLOS,1999-04-17,Female,Athlete,ROU,['ATH'],['ATHW400M']
1539008,NOVAC Alexandru Mihaita,Alexandru Mihaita NOVAC,1997-03-24,Male,Athlete,ROU,['ATH'],['ATHMJAVELIN']
1539114,PRANNOY H. S.,H. S. PRANNOY,1992-07-17,Male,Athlete,IND,['BDM'],['BDMMSINGLES']
1539123,RANKIREDDY Satwiksairaj,Satwiksairaj RANKIREDDY,2000-08-13,Male,Athlete,IND,['BDM'],['BDMMDOUBLES']
1539125,SHETTY Chirag,Chirag SHETTY,1997-07-04,Male,Athlete,IND,['BDM'],['BDMMDOUBLES']
1539131,BERTEMES Bob,Bob BERTEMES,1993-05-24,Male,Athlete,LUX,['ATH'],['ATHMSHOTPUT']
1539157,PUSARLA V. Sindhu,V. Sindhu PUSARLA,1995-07-05,Female,Athlete,IND,['BDM'],['BDMWSINGLES']
1539180,AGARWALLA Anush,Anush AGARWALLA,1999-11-23,Male,Athlete,IND,['EQU'],['EQUODRESINDV']
1539183,CRASTO Tanisha,Tanisha CRASTO,2003-05-05,Female,Athlete,IND,['BDM'],['BDMWDOUBLES']
1539188,PONNAPPA Ashwini,Ashwini PONNAPPA,1989-09-18,Female,Athlete,IND,['BDM'],['BDMWDOUBLES']
1539303,ROTARU-KOTTMANN Alina,Alina ROTARU-KOTTMANN,1993-06-05,Female,Athlete,ROU,['ATH'],['ATHWLONGJUMP']
1539314,RUTTO Stella,Stella RUTTO,1996-12-16,Female,Athlete,ROU,['ATH'],['ATHW3000MST']
1539328,STANCIU Daniela,Daniela STANCIU,1987-10-15,Female,Athlete,ROU,['ATH'],['ATHWHIGHJUMP']
1539340,TALOS Elena Andreea,Elena Andreea TALOS,1995-02-24,Female,Athlete,ROU,['ATH'],['ATHWTRPLJUMP']
1539342,TOADER Andrei Rares,Andrei Rares TOADER,1997-05-26,Male,Athlete,ROU,['ATH'],['ATHMSHOTPUT']
1539412,GOMES Filipe,Filipe GOMES,1997-04-07,Male,Athlete,MAW,['SWM'],['SWMM50MFR']
1539497,OCAMPO Daiana,Daiana OCAMPO,1991-02-16,Female,Athlete,ARG,['ATH'],['ATHWMARATHON']
1539505,ARCHIBALD Emanuel,Emanuel ARCHIBALD,1994-09-09,Male,Athlete,GUY,['ATH'],['ATHM100M']
1539510,ABRAMS Aliyah,Aliyah ABRAMS,1997-04-03,Female,Athlete,GUY,['ATH'],['ATHW400M']
1539530,NOEL Raekwon Jibril,Raekwon Jibril NOEL,2005-12-21,Male,Athlete,GUY,['SWM'],['SWMM400MFR']
1539532,PERSAUD Aleka Kylela,Aleka Kylela PERSAUD,2006-02-24,Female,Athlete,GUY,['SWM'],['SWMW100MFR']
1539540,ALLERS-LIBURD Zahria,Zahria ALLERS-LIBURD,2002-03-06,Female,Athlete,SKN,['ATH'],['ATHW100M']
1539547,TRAORE Cheickna,Cheickna TRAORE,2000-10-21,Male,Athlete,CIV,['ATH'],['ATHM200M']
1539548,TIE Whitney,Whitney TIE,1999-04-07,Female,Athlete,CIV,['ATH'],['ATHW4X100M']
1539607,SIDHU Vijayveer,Vijayveer SIDHU,2002-06-21,Male,Athlete,IND,['SHO'],['SHOMRFPM']
1539611,TOMAR Aishwary Pratap Singh,Aishwary Pratap Singh TOMAR,2001-02-03,Male,Athlete,IND,['SHO'],['SHOMR3PM']
1539615,NARUKA Anant Jeet Singh,Anant Jeet Singh NARUKA,1998-07-01,Male,Athlete,IND,['SHO'],"['SHOMSKM', 'SHOXSKMT']"
1539628,ANISH Anish,Anish ANISH,2002-09-26,Male,Athlete,IND,['SHO'],['SHOMRFPM']
1539636,BABUTA Arjun,Arjun BABUTA,1999-01-24,Male,Athlete,IND,['SHO'],"['SHOMARM', 'SHOXARMT']"
1539643,CHEEMA Arjun Singh,Arjun Singh CHEEMA,2001-06-13,Male,Athlete,IND,['SHO'],"['SHOMAPM', 'SHOXAPMT']"
1539683,BOUSHITA Abderrahmane,Abderrahmane BOUSHITA,1997-09-05,Male,Athlete,MAR,['JUD'],['JUDM66KG']
1539720,SINGH Sandeep,Sandeep SINGH,1996-01-20,Male,Athlete,IND,['SHO'],"['SHOMARM', 'SHOXARMT']"
1539747,SAMRA Sift Kaur,Sift Kaur SAMRA,2001-09-09,Female,Athlete,IND,['SHO'],['SHOWR3PW']
1539752,SINGH Esha,Esha SINGH,2005-01-01,Female,Athlete,IND,['SHO'],['SHOWSPW']
1539754,RAMITA Ramita,Ramita RAMITA,2004-01-16,Female,Athlete,IND,['SHO'],"['SHOWARW', 'SHOXARMT']"
1539757,KUMARI Rajeshwari,Rajeshwari KUMARI,1991-12-10,Female,Athlete,IND,['SHO'],['SHOWTRW']
1539767,SANGWAN Rhythm,Rhythm SANGWAN,2003-11-29,Female,Athlete,IND,['SHO'],"['SHOWAPW', 'SHOXAPMT']"
1539849,SEN Lakshya,Lakshya SEN,2001-08-16,Male,Athlete,IND,['BDM'],['BDMMSINGLES']
1539886,di TELLA Pascual Maria,Pascual Maria di TELLA,1995-09-16,Male,Athlete,ARG,['FEN'],['FENMSABRE']
1539948,DARRAGH Rachael,Rachael DARRAGH,1997-09-24,Female,Athlete,IRL,['BDM'],['BDMWSINGLES']
1539950,McNULTY Harry,Harry McNULTY,1993-03-05,Male,Athlete,IRL,['RU7'],['RU7MTEAM7']
1539951,MOLLEN Bryan,Bryan MOLLEN,1995-09-25,Male,Athlete,IRL,['RU7'],['RU7MTEAM7']
1539952,KENNEDY Terry,Terry KENNEDY,1996-07-04,Male,Athlete,IRL,['RU7'],['RU7MTEAM7']
1539954,WALSH Grainne,Grainne WALSH,1995-10-13,Female,Athlete,IRL,['BOX'],['BOXW66KG']
1539959,PASSMORE Jake,Jake PASSMORE,2005-06-12,Male,Athlete,IRL,['DIV'],['DIVM3M']
1539961,HEALY Sarah,Sarah HEALY,2001-02-13,Female,Athlete,IRL,['ATH'],['ATHW1500M']
1539962,McCANN Luke,Luke McCANN,1998-03-12,Male,Athlete,IRL,['ATH'],['ATHM1500M']
1539963,McCORMACK Fionnuala,Fionnuala McCORMACK,1984-09-24,Female,Athlete,IRL,['ATH'],['ATHWMARATHON']
1539966,CATTERSON Victoria,Victoria CATTERSON,2001-03-25,Female,Athlete,IRL,['SWM'],"['SWMW4X100MFR', 'SWMWRELAY']"
1539968,FERGUSON Conor,Conor FERGUSON,1999-10-11,Male,Athlete,IRL,['SWM'],"['SWMM4X100MMD', 'SWMMRELAY']"
1539969,WIFFEN Daniel,Daniel WIFFEN,2001-07-14,Male,Athlete,IRL,"['OWS', 'SWM']","['OWSM10KM', 'SWMM1500MFR', 'SWMM800MFR']"
1539971,ARMITAGE Megan,Megan ARMITAGE,1996-08-12,Female,Athlete,IRL,['CRD'],['CRDWRR']
1539974,GILLESPIE Lara,Lara GILLESPIE,2001-04-21,Female,Athlete,IRL,['CTR'],"['CTRWMADISON', 'CTRWOMNIUM', 'CTRWPURTEAM4']"
1539976,MURPHY Kelly,Kelly MURPHY,1989-11-03,Female,Athlete,IRL,['CTR'],['CTRWPURTEAM4']
1539977,GRIFFIN Mia,Mia GRIFFIN,1998-12-30,Female,Athlete,IRL,['CTR'],"['CTRWMADISON', 'CTRWOMNIUM', 'CTRWPURTEAM4']"
1539978,CREIGHTON Erin,Erin CREIGHTON,2004-03-06,Female,Alternate Athlete,IRL,['CTR'],"['CTRWMADISON', 'CTRWPURTEAM4']"
1539982,SHARPE Alice,Alice SHARPE,1994-05-03,Female,Athlete,IRL,['CTR'],"['CTRWMADISON', 'CTRWPURTEAM4']"
1539983,HEALY Ben,Ben HEALY,2000-09-11,Male,Athlete,IRL,['CRD'],['CRDMRR']
1539985,MAGUIRE Leona,Leona MAGUIRE,1994-11-30,Female,Athlete,IRL,['GLF'],['GLFWSTROKE']
1539986,Mc CLENAGHAN Rhys,Rhys MC CLENAGHAN,1999-07-21,Male,Athlete,IRL,['GAR'],"['GARM', 'GARM1APPH']"
1539990,MURTAGH Fiona,Fiona MURTAGH,1995-07-11,Female,Athlete,IRL,['ROW'],['ROWWNOCOX2']
1539991,MAGNER Imogen,Imogen MAGNER,1998-07-08,Female,Athlete,IRL,['ROW'],['ROWWNOCOX4']
1539992,LONG Natalie,Natalie LONG,1990-06-13,Female,Athlete,IRL,['ROW'],['ROWWNOCOX4']
1539993,CASEY Aoife,Aoife CASEY,1999-06-01,Female,Athlete,IRL,['ROW'],['ROWWSCULL2-L']
1539998,KEOGH Aifric,Aifric KEOGH,1992-07-09,Female,Athlete,IRL,['ROW'],['ROWWNOCOX2']
1540039,TOSTI Alejandro,Alejandro TOSTI,1996-05-30,Male,Athlete,ARG,['GLF'],['GLFMSTROKE']
1540108,BAR Juan,Juan BAR,1987-06-29,Male,Athlete,ARG,['HBL'],['HBLMTEAM7']
1540112,BONANNO Nicolas,Nicolas BONANNO,1991-11-18,Male,Athlete,ARG,['HBL'],['HBLMTEAM7']
1540120,FERNANDEZ Federico,Federico FERNANDEZ,1989-10-17,Male,Athlete,ARG,['HBL'],['HBLMTEAM7']
1540143,FISCHER Guillermo,Guillermo FISCHER,1996-07-18,Male,Athlete,ARG,['HBL'],['HBLMTEAM7']
1540144,MACIEL Leonel,Leonel MACIEL,1989-01-04,Male,Athlete,ARG,['HBL'],['HBLMTEAM7']
1540173,PENRUDDOCKE Adriana,Adriana PENRUDDOCKE,2000-06-14,Female,Athlete,BER,['SAL'],['SALWILCA6']
1540175,MARTINEZ CAMI Pedro,Pedro MARTINEZ CAMI,1999-12-20,Male,Athlete,ARG,['HBL'],['HBLMTEAM7']
1540176,WEBSTER Charlotte,Charlotte WEBSTER,2004-03-17,Female,Athlete,CAY,['SAL'],['SALWILCA6']
1540177,MOSCARIELLO Lucas,Lucas MOSCARIELLO,1992-02-19,Male,Athlete,ARG,['HBL'],['HBLMTEAM7']
1540178,MOYANO Andres,Andres MOYANO,1996-07-28,Male,Athlete,ARG,['HBL'],['HBLMTEAM7']
1540179,MOURINO Gaston,Gaston MOURINO,1994-10-12,Male,Athlete,ARG,['HBL'],['HBLMTEAM7']
1540180,PARKER James,James PARKER,1994-06-09,Male,Athlete,ARG,['HBL'],['HBLMTEAM7']
1540181,PIZARRO Federico,Federico PIZARRO,1986-09-07,Male,Athlete,ARG,['HBL'],['HBLMTEAM7']
